DATE,DGS10,DGS2,T10Y2Y
7/2/1987,8.3,7.38,0.92
7/3/1987,8.295,7.38,0.915
7/6/1987,8.29,7.38,0.91
7/7/1987,8.28,7.36,0.92
7/8/1987,8.32,7.35,0.97
7/9/1987,8.37,7.38,0.99
7/10/1987,8.32,7.32,1
7/13/1987,8.38,7.36,1.02
7/14/1987,8.33,7.32,1.01
7/15/1987,8.43,7.37,1.06
7/16/1987,8.41,7.34,1.07
7/17/1987,8.36,7.34,1.02
7/20/1987,8.41,7.38,1.03
7/21/1987,8.49,7.45,1.04
7/22/1987,8.54,7.47,1.07
7/23/1987,8.56,7.46,1.1
7/24/1987,8.58,7.53,1.05
7/27/1987,8.6,7.59,1.01
7/28/1987,8.62,7.61,1.01
7/29/1987,8.61,7.64,0.97
7/30/1987,8.61,7.63,0.98
7/31/1987,8.66,7.63,1.03
8/3/1987,8.81,7.72,1.09
8/4/1987,8.81,7.72,1.09
8/5/1987,8.71,7.65,1.06
8/6/1987,8.73,7.65,1.08
8/7/1987,8.7,7.69,1.01
8/10/1987,8.74,7.71,1.03
8/11/1987,8.73,7.69,1.04
8/12/1987,8.72,7.67,1.05
8/13/1987,8.63,7.64,0.99
8/14/1987,8.58,7.62,0.96
8/17/1987,8.56,7.62,0.94
8/18/1987,8.73,7.71,1.02
8/19/1987,8.77,7.76,1.01
8/20/1987,8.74,7.77,0.97
8/21/1987,8.77,7.79,0.98
8/24/1987,8.78,7.81,0.97
8/25/1987,8.73,7.79,0.94
8/26/1987,8.79,7.87,0.92
8/27/1987,8.92,7.95,0.97
8/28/1987,9.02,8.01,1.01
8/31/1987,9,7.97,1.03
9/1/1987,9.05,7.98,1.07
9/2/1987,9.28,8.15,1.13
9/3/1987,9.29,8.19,1.1
9/4/1987,9.3,8.26,1.04
9/7/1987,9.4,8.36,1.04
9/8/1987,9.5,8.46,1.04
9/9/1987,9.48,8.43,1.05
9/10/1987,9.42,8.36,1.06
9/11/1987,9.33,8.31,1.02
9/14/1987,9.34,8.26,1.08
9/15/1987,9.44,8.3,1.14
9/16/1987,9.52,8.35,1.17
9/17/1987,9.48,8.34,1.14
9/18/1987,9.38,8.3,1.08
9/21/1987,9.45,8.33,1.12
9/22/1987,9.37,8.31,1.06
9/23/1987,9.4,8.31,1.09
9/24/1987,9.51,8.42,1.09
9/25/1987,9.53,8.48,1.05
9/28/1987,9.52,8.48,1.04
9/29/1987,9.64,8.6,1.04
9/30/1987,9.63,8.6,1.03
10/1/1987,9.66,8.62,1.04
10/2/1987,9.6,8.61,0.99
10/5/1987,9.69,8.66,1.03
10/6/1987,9.72,8.73,0.99
10/7/1987,9.71,8.73,0.98
10/8/1987,9.86,9.03,0.83
10/9/1987,9.94,9.01,0.93
10/12/1987,9.92,8.975,0.945
10/13/1987,9.9,8.94,0.96
10/14/1987,10.13,9.14,0.99
10/15/1987,10.18,9.23,0.95
10/16/1987,10.23,9.22,1.01
10/19/1987,10.15,8.93,1.22
10/20/1987,9.4,8.09,1.31
10/21/1987,9.3,7.9,1.4
10/22/1987,8.97,7.76,1.21
10/23/1987,8.98,7.76,1.22
10/26/1987,8.8,7.57,1.23
10/27/1987,8.92,7.66,1.26
10/28/1987,9.01,7.65,1.36
10/29/1987,8.89,7.53,1.36
10/30/1987,8.88,7.58,1.3
11/2/1987,8.98,7.72,1.26
11/3/1987,8.91,7.67,1.24
11/4/1987,8.85,7.6,1.25
11/5/1987,8.72,7.5,1.22
11/6/1987,8.76,7.62,1.14
11/9/1987,8.78,7.64,1.14
11/10/1987,8.79,7.61,1.18
11/11/1987,8.795,7.64,1.155
11/12/1987,8.8,7.67,1.13
11/13/1987,8.84,7.75,1.09
11/16/1987,8.82,7.78,1.04
11/17/1987,8.86,7.73,1.13
11/18/1987,8.85,7.74,1.11
11/19/1987,8.83,7.69,1.14
11/20/1987,8.79,7.66,1.13
11/23/1987,8.8,7.67,1.13
11/24/1987,8.89,7.73,1.16
11/25/1987,8.98,7.78,1.2
11/26/1987,9.045,7.825,1.22
11/27/1987,9.11,7.87,1.24
11/30/1987,8.99,7.73,1.26
12/1/1987,9.01,7.77,1.24
12/2/1987,9.01,7.79,1.22
12/3/1987,8.94,7.72,1.22
12/4/1987,8.94,7.72,1.22
12/7/1987,9.07,7.86,1.21
12/8/1987,9.09,7.88,1.21
12/9/1987,9.05,7.88,1.17
12/10/1987,9.23,8,1.23
12/11/1987,9.28,8.02,1.26
12/14/1987,9.23,8.01,1.22
12/15/1987,9.09,7.92,1.17
12/16/1987,9,7.89,1.11
12/17/1987,9.03,7.89,1.14
12/18/1987,8.89,7.82,1.07
12/21/1987,8.88,7.84,1.04
12/22/1987,8.95,7.91,1.04
12/23/1987,8.83,7.83,1
12/24/1987,8.82,7.83,0.99
12/25/1987,8.875,7.87,1.005
12/28/1987,8.93,7.91,1.02
12/29/1987,8.85,7.86,0.99
12/30/1987,8.78,7.75,1.03
12/31/1987,8.83,7.77,1.06
1/1/1988,8.83,7.77,1.06
1/4/1988,8.83,7.77,1.06
1/5/1988,8.76,7.76,1
1/6/1988,8.82,7.79,1.03
1/7/1988,8.83,7.79,1.04
1/8/1988,8.97,7.92,1.05
1/11/1988,8.94,7.8,1.14
1/12/1988,8.93,7.8,1.13
1/13/1988,8.87,7.76,1.11
1/14/1988,8.86,7.76,1.1
1/15/1988,8.6,7.61,0.99
1/18/1988,8.625,7.635,0.99
1/19/1988,8.65,7.66,0.99
1/20/1988,8.61,7.59,1.02
1/21/1988,8.53,7.52,1.01
1/22/1988,8.49,7.51,0.98
1/25/1988,8.45,7.49,0.96
1/26/1988,8.54,7.56,0.98
1/27/1988,8.38,7.37,1.01
1/28/1988,8.33,7.29,1.04
1/29/1988,8.26,7.22,1.04
2/1/1988,8.26,7.22,1.04
2/2/1988,8.18,7.21,0.97
2/3/1988,8.21,7.24,0.97
2/4/1988,8.24,7.24,1
2/5/1988,8.12,7.1,1.02
2/8/1988,8.19,7.16,1.03
2/9/1988,8.16,7.12,1.04
2/10/1988,8.11,7.07,1.04
2/11/1988,8.16,7.12,1.04
2/12/1988,8.28,7.22,1.06
2/15/1988,8.295,7.24,1.055
2/16/1988,8.31,7.26,1.05
2/17/1988,8.32,7.24,1.08
2/18/1988,8.28,7.23,1.05
2/19/1988,8.26,7.21,1.05
2/22/1988,8.24,7.2,1.04
2/23/1988,8.17,7.16,1.01
2/24/1988,8.18,7.15,1.03
2/25/1988,8.23,7.17,1.06
2/26/1988,8.18,7.16,1.02
2/29/1988,8.16,7.13,1.03
3/1/1988,8.15,7.11,1.04
3/2/1988,8.13,7.07,1.06
3/3/1988,8.12,7.08,1.04
3/4/1988,8.28,7.2,1.08
3/7/1988,8.3,7.22,1.08
3/8/1988,8.33,7.25,1.08
3/9/1988,8.32,7.22,1.1
3/10/1988,8.35,7.25,1.1
3/11/1988,8.29,7.2,1.09
3/14/1988,8.29,7.2,1.09
3/15/1988,8.3,7.19,1.11
3/16/1988,8.36,7.24,1.12
3/17/1988,8.3,7.17,1.13
3/18/1988,8.41,7.23,1.18
3/21/1988,8.47,7.32,1.15
3/22/1988,8.46,7.33,1.13
3/23/1988,8.47,7.39,1.08
3/24/1988,8.51,7.46,1.05
3/25/1988,8.47,7.41,1.06
3/28/1988,8.58,7.42,1.16
3/29/1988,8.56,7.42,1.14
3/30/1988,8.57,7.43,1.14
3/31/1988,8.57,7.41,1.16
4/1/1988,8.625,7.495,1.13
4/4/1988,8.68,7.58,1.1
4/5/1988,8.67,7.6,1.07
4/6/1988,8.61,7.57,1.04
4/7/1988,8.6,7.54,1.06
4/8/1988,8.52,7.47,1.05
4/11/1988,8.59,7.5,1.09
4/12/1988,8.57,7.49,1.08
4/13/1988,8.56,7.45,1.11
4/14/1988,8.67,7.56,1.11
4/15/1988,8.74,7.6,1.14
4/18/1988,8.81,7.6,1.21
4/19/1988,8.81,7.57,1.24
4/20/1988,8.83,7.65,1.18
4/21/1988,8.82,7.64,1.18
4/22/1988,8.78,7.64,1.14
4/25/1988,8.78,7.64,1.14
4/26/1988,8.8,7.64,1.16
4/27/1988,8.8,7.63,1.17
4/28/1988,8.86,7.69,1.17
4/29/1988,8.87,7.73,1.14
5/2/1988,8.94,7.78,1.16
5/3/1988,8.89,7.77,1.12
5/4/1988,8.9,7.77,1.13
5/5/1988,8.92,7.79,1.13
5/6/1988,9.01,7.87,1.14
5/9/1988,9.03,7.95,1.08
5/10/1988,9.07,8,1.07
5/11/1988,9.05,7.95,1.1
5/12/1988,9.04,7.95,1.09
5/13/1988,9,7.9,1.1
5/16/1988,9.01,7.93,1.08
5/17/1988,9.12,7.99,1.13
5/18/1988,9.19,8.04,1.15
5/19/1988,9.18,8.04,1.14
5/20/1988,9.22,8.08,1.14
5/23/1988,9.23,8.12,1.11
5/24/1988,9.22,8.14,1.08
5/25/1988,9.2,8.17,1.03
5/26/1988,9.21,8.23,0.98
5/27/1988,9.24,8.23,1.01
5/30/1988,9.22,8.22,1
5/31/1988,9.2,8.21,0.99
6/1/1988,9.03,8.09,0.94
6/2/1988,9.07,8.13,0.94
6/3/1988,8.97,8.06,0.91
6/6/1988,8.97,8.04,0.93
6/7/1988,9.02,8.04,0.98
6/8/1988,8.92,7.96,0.96
6/9/1988,8.96,7.97,0.99
6/10/1988,8.92,7.99,0.93
6/13/1988,8.91,7.98,0.93
6/14/1988,8.69,7.8,0.89
6/15/1988,8.71,7.84,0.87
6/16/1988,8.89,7.96,0.93
6/17/1988,9.02,8.1,0.92
6/20/1988,9.02,8.14,0.88
6/21/1988,9.03,8.15,0.88
6/22/1988,8.9,8.04,0.86
6/23/1988,8.88,8.05,0.83
6/24/1988,8.85,8.03,0.82
6/27/1988,8.94,8.1,0.84
6/28/1988,8.87,8.05,0.82
6/29/1988,8.88,8.03,0.85
6/30/1988,8.82,8.02,0.8
7/1/1988,8.77,7.98,0.79
7/4/1988,8.795,8.01,0.785
7/5/1988,8.82,8.04,0.78
7/6/1988,8.91,8.07,0.84
7/7/1988,8.95,8.13,0.82
7/8/1988,9.04,8.25,0.79
7/11/1988,9.02,8.25,0.77
7/12/1988,9.08,8.27,0.81
7/13/1988,9.12,8.27,0.85
7/14/1988,9.12,8.33,0.79
7/15/1988,9.08,8.31,0.77
7/18/1988,9.15,8.35,0.8
7/19/1988,9.1,8.32,0.78
7/20/1988,9.11,8.31,0.8
7/21/1988,9.16,8.39,0.77
7/22/1988,9.11,8.35,0.76
7/25/1988,9.07,8.34,0.73
7/26/1988,9.09,8.35,0.74
7/27/1988,9.14,8.44,0.7
7/28/1988,9.16,8.44,0.72
7/29/1988,9.12,8.39,0.73
8/1/1988,9.07,8.36,0.71
8/2/1988,9,8.32,0.68
8/3/1988,9.04,8.34,0.7
8/4/1988,8.99,8.31,0.68
8/5/1988,9.12,8.47,0.65
8/8/1988,9.12,8.48,0.64
8/9/1988,9.2,8.59,0.61
8/10/1988,9.3,8.64,0.66
8/11/1988,9.35,8.68,0.67
8/12/1988,9.36,8.68,0.68
8/15/1988,9.37,8.7,0.67
8/16/1988,9.35,8.72,0.63
8/17/1988,9.38,8.74,0.64
8/18/1988,9.35,8.74,0.61
8/19/1988,9.35,8.74,0.61
8/22/1988,9.37,8.76,0.61
8/23/1988,9.32,8.71,0.61
8/24/1988,9.34,8.73,0.61
8/25/1988,9.41,8.78,0.63
8/26/1988,9.38,8.78,0.6
8/29/1988,9.3,8.75,0.55
8/30/1988,9.27,8.73,0.54
8/31/1988,9.25,8.71,0.54
9/1/1988,9.25,8.68,0.57
9/2/1988,9,8.45,0.55
9/5/1988,8.995,8.46,0.535
9/6/1988,8.99,8.47,0.52
9/7/1988,8.99,8.45,0.54
9/8/1988,8.99,8.45,0.54
9/9/1988,8.93,8.42,0.51
9/12/1988,8.97,8.44,0.53
9/13/1988,8.94,8.4,0.54
9/14/1988,8.88,8.36,0.52
9/15/1988,8.91,8.39,0.52
9/16/1988,8.93,8.4,0.53
9/19/1988,8.97,8.44,0.53
9/20/1988,8.97,8.45,0.52
9/21/1988,8.93,8.4,0.53
9/22/1988,8.95,8.44,0.51
9/23/1988,8.97,8.47,0.5
9/26/1988,9,8.52,0.48
9/27/1988,9.04,8.55,0.49
9/28/1988,9.06,8.59,0.47
9/29/1988,8.98,8.53,0.45
9/30/1988,8.87,8.43,0.44
10/3/1988,8.84,8.41,0.43
10/4/1988,8.87,8.43,0.44
10/5/1988,8.87,8.43,0.44
10/6/1988,8.87,8.43,0.44
10/7/1988,8.7,8.26,0.44
10/10/1988,8.725,8.275,0.45
10/11/1988,8.75,8.29,0.46
10/12/1988,8.84,8.35,0.49
10/13/1988,8.84,8.36,0.48
10/14/1988,8.81,8.33,0.48
10/17/1988,8.79,8.33,0.46
10/18/1988,8.78,8.33,0.45
10/19/1988,8.82,8.38,0.44
10/20/1988,8.79,8.38,0.41
10/21/1988,8.83,8.4,0.43
10/24/1988,8.83,8.42,0.41
10/25/1988,8.83,8.42,0.41
10/26/1988,8.79,8.34,0.45
10/27/1988,8.72,8.27,0.45
10/28/1988,8.69,8.27,0.42
10/31/1988,8.65,8.25,0.4
11/1/1988,8.68,8.25,0.43
11/2/1988,8.73,8.29,0.44
11/3/1988,8.69,8.27,0.42
11/4/1988,8.85,8.39,0.46
11/7/1988,8.91,8.5,0.41
11/8/1988,8.91,8.53,0.38
11/9/1988,8.91,8.57,0.34
11/10/1988,8.9,8.6,0.3
11/11/1988,8.905,8.61,0.295
11/14/1988,8.91,8.62,0.29
11/15/1988,8.92,8.69,0.23
11/16/1988,9,8.75,0.25
11/17/1988,9.06,8.75,0.31
11/18/1988,9.05,8.77,0.28
11/21/1988,9.04,8.81,0.23
11/22/1988,9.09,8.88,0.21
11/23/1988,9.08,8.87,0.21
11/24/1988,9.125,8.925,0.2
11/25/1988,9.17,8.98,0.19
11/28/1988,9.16,9,0.16
11/29/1988,9.13,8.96,0.17
11/30/1988,9.06,8.84,0.22
12/1/1988,9.01,8.86,0.15
12/2/1988,9.18,9.12,0.06
12/5/1988,9.13,9.09,0.04
12/6/1988,8.95,8.88,0.07
12/7/1988,9,8.93,0.07
12/8/1988,9.02,9,0.02
12/9/1988,9.07,9.03,0.04
12/12/1988,9.08,9.05,0.03
12/13/1988,9.15,9.16,-0.01
12/14/1988,9.19,9.2,-0.01
12/15/1988,9.19,9.2,-0.01
12/16/1988,9.17,9.18,-0.01
12/19/1988,9.15,9.18,-0.03
12/20/1988,9.08,9.11,-0.03
12/21/1988,9.07,9.09,-0.02
12/22/1988,9.07,9.04,0.03
12/23/1988,9.05,9.04,0.01
12/26/1988,9.09,9.095,-0.005
12/27/1988,9.13,9.15,-0.02
12/28/1988,9.21,9.23,-0.02
12/29/1988,9.18,9.18,0
12/30/1988,9.14,9.14,0
1/2/1989,9.185,9.175,0.01
1/3/1989,9.23,9.21,0.02
1/4/1989,9.22,9.25,-0.03
1/5/1989,9.27,9.32,-0.05
1/6/1989,9.25,9.32,-0.07
1/9/1989,9.23,9.29,-0.06
1/10/1989,9.24,9.25,-0.01
1/11/1989,9.24,9.29,-0.05
1/12/1989,9.14,9.2,-0.06
1/13/1989,9.06,9.14,-0.08
1/16/1989,9.06,9.15,-0.09
1/17/1989,9.06,9.16,-0.1
1/18/1989,8.99,9.13,-0.14
1/19/1989,9,9.09,-0.09
1/20/1989,9.03,9.13,-0.1
1/23/1989,9,9.13,-0.13
1/24/1989,8.93,9.07,-0.14
1/25/1989,8.99,9.1,-0.11
1/26/1989,8.99,9.14,-0.15
1/27/1989,8.95,9.07,-0.12
1/30/1989,9,9.1,-0.1
1/31/1989,9.01,9.12,-0.11
2/1/1989,8.99,9.12,-0.13
2/2/1989,8.98,9.12,-0.14
2/3/1989,9.01,9.23,-0.22
2/6/1989,9.01,9.25,-0.24
2/7/1989,8.96,9.19,-0.23
2/8/1989,8.95,9.21,-0.26
2/9/1989,9.13,9.28,-0.15
2/10/1989,9.19,9.37,-0.18
2/13/1989,9.2,9.39,-0.19
2/14/1989,9.23,9.43,-0.2
2/15/1989,9.22,9.41,-0.19
2/16/1989,9.21,9.37,-0.16
2/17/1989,9.2,9.37,-0.17
2/20/1989,9.21,9.39,-0.18
2/21/1989,9.22,9.41,-0.19
2/22/1989,9.29,9.48,-0.19
2/23/1989,9.36,9.6,-0.24
2/24/1989,9.38,9.66,-0.28
2/27/1989,9.36,9.62,-0.26
2/28/1989,9.32,9.55,-0.23
3/1/1989,9.36,9.55,-0.19
3/2/1989,9.31,9.52,-0.21
3/3/1989,9.31,9.5,-0.19
3/6/1989,9.26,9.46,-0.2
3/7/1989,9.26,9.48,-0.22
3/8/1989,9.23,9.48,-0.25
3/9/1989,9.24,9.48,-0.24
3/10/1989,9.34,9.66,-0.32
3/13/1989,9.35,9.64,-0.29
3/14/1989,9.32,9.64,-0.32
3/15/1989,9.31,9.62,-0.31
3/16/1989,9.3,9.61,-0.31
3/17/1989,9.49,9.84,-0.35
3/20/1989,9.53,9.9,-0.37
3/21/1989,9.53,9.92,-0.39
3/22/1989,9.45,9.81,-0.36
3/23/1989,9.43,9.81,-0.38
3/24/1989,9.435,9.83,-0.395
3/27/1989,9.44,9.85,-0.41
3/28/1989,9.41,9.86,-0.45
3/29/1989,9.36,9.8,-0.44
3/30/1989,9.34,9.79,-0.45
3/31/1989,9.3,9.73,-0.43
4/3/1989,9.21,9.56,-0.35
4/4/1989,9.17,9.47,-0.3
4/5/1989,9.17,9.45,-0.28
4/6/1989,9.2,9.54,-0.34
4/7/1989,9.27,9.57,-0.3
4/10/1989,9.27,9.57,-0.3
4/11/1989,9.27,9.57,-0.3
4/12/1989,9.29,9.59,-0.3
4/13/1989,9.34,9.66,-0.32
4/14/1989,9.18,9.43,-0.25
4/17/1989,9.2,9.48,-0.28
4/18/1989,9.06,9.28,-0.22
4/19/1989,9.08,9.3,-0.22
4/20/1989,9.2,9.46,-0.26
4/21/1989,9.15,9.44,-0.29
4/24/1989,9.15,9.46,-0.31
4/25/1989,9.12,9.41,-0.29
4/26/1989,9.11,9.34,-0.23
4/27/1989,9.05,9.23,-0.18
4/28/1989,9.02,9.22,-0.2
5/1/1989,9.14,9.36,-0.22
5/2/1989,9.08,9.27,-0.19
5/3/1989,9.06,9.21,-0.15
5/4/1989,9.06,9.21,-0.15
5/5/1989,8.99,9.04,-0.05
5/8/1989,9.04,9.09,-0.05
5/9/1989,9.15,9.23,-0.08
5/10/1989,9.16,9.27,-0.11
5/11/1989,9.1,9.14,-0.04
5/12/1989,8.81,8.82,-0.01
5/15/1989,8.82,8.91,-0.09
5/16/1989,8.82,8.95,-0.13
5/17/1989,8.8,8.96,-0.16
5/18/1989,8.78,9,-0.22
5/19/1989,8.71,8.94,-0.23
5/22/1989,8.58,8.84,-0.26
5/23/1989,8.6,8.83,-0.23
5/24/1989,8.63,8.82,-0.19
5/25/1989,8.67,8.92,-0.25
5/26/1989,8.66,8.89,-0.23
5/29/1989,8.65,8.88,-0.23
5/30/1989,8.64,8.87,-0.23
5/31/1989,8.6,8.82,-0.22
6/1/1989,8.61,8.82,-0.21
6/2/1989,8.43,8.52,-0.09
6/5/1989,8.36,8.44,-0.08
6/6/1989,8.36,8.45,-0.09
6/7/1989,8.27,8.38,-0.11
6/8/1989,8.27,8.33,-0.06
6/9/1989,8.15,8.28,-0.13
6/12/1989,8.16,8.29,-0.13
6/13/1989,8.25,8.41,-0.16
6/14/1989,8.2,8.36,-0.16
6/15/1989,8.33,8.48,-0.15
6/16/1989,8.35,8.53,-0.18
6/19/1989,8.37,8.55,-0.18
6/20/1989,8.31,8.5,-0.19
6/21/1989,8.37,8.53,-0.16
6/22/1989,8.38,8.55,-0.17
6/23/1989,8.25,8.39,-0.14
6/26/1989,8.18,8.35,-0.17
6/27/1989,8.11,8.27,-0.16
6/28/1989,8.17,8.27,-0.1
6/29/1989,8.12,8.16,-0.04
6/30/1989,8.1,8.08,0.02
7/3/1989,8.09,8.02,0.07
7/4/1989,8.1,8.005,0.095
7/5/1989,8.11,7.99,0.12
7/6/1989,8.08,7.94,0.14
7/7/1989,8.02,7.83,0.19
7/10/1989,7.99,7.81,0.18
7/11/1989,8,7.81,0.19
7/12/1989,8,7.74,0.26
7/13/1989,8,7.74,0.26
7/14/1989,8.04,7.83,0.21
7/17/1989,8.05,7.85,0.2
7/18/1989,8.13,7.95,0.18
7/19/1989,8.09,7.9,0.19
7/20/1989,8.01,7.81,0.2
7/21/1989,8.07,7.91,0.16
7/24/1989,8.05,7.93,0.12
7/25/1989,8.01,7.84,0.17
7/26/1989,8.02,7.75,0.27
7/27/1989,7.92,7.65,0.27
7/28/1989,7.87,7.56,0.31
7/31/1989,7.82,7.53,0.29
8/1/1989,7.74,7.46,0.28
8/2/1989,7.76,7.53,0.23
8/3/1989,7.8,7.6,0.2
8/4/1989,8,7.92,0.08
8/7/1989,8.03,8.01,0.02
8/8/1989,8,7.96,0.04
8/9/1989,8.05,7.99,0.06
8/10/1989,8.02,7.99,0.03
8/11/1989,8.09,8.12,-0.03
8/14/1989,8.24,8.31,-0.07
8/15/1989,8.21,8.29,-0.08
8/16/1989,8.12,8.17,-0.05
8/17/1989,8.18,8.26,-0.08
8/18/1989,8.15,8.26,-0.11
8/21/1989,8.2,8.32,-0.12
8/22/1989,8.29,8.43,-0.14
8/23/1989,8.25,8.37,-0.12
8/24/1989,8.2,8.32,-0.12
8/25/1989,8.21,8.34,-0.13
8/28/1989,8.27,8.41,-0.14
8/29/1989,8.27,8.44,-0.17
8/30/1989,8.25,8.41,-0.16
8/31/1989,8.26,8.42,-0.16
9/1/1989,8.19,8.37,-0.18
9/4/1989,8.19,8.37,-0.18
9/5/1989,8.19,8.37,-0.18
9/6/1989,8.17,8.35,-0.18
9/7/1989,8.17,8.35,-0.18
9/8/1989,8.14,8.27,-0.13
9/11/1989,8.13,8.2,-0.07
9/12/1989,8.13,8.18,-0.05
9/13/1989,8.18,8.2,-0.02
9/14/1989,8.13,8.09,0.04
9/15/1989,8.09,8.06,0.03
9/18/1989,8.1,8.13,-0.03
9/19/1989,8.09,8.14,-0.05
9/20/1989,8.15,8.27,-0.12
9/21/1989,8.2,8.32,-0.12
9/22/1989,8.22,8.34,-0.12
9/25/1989,8.32,8.43,-0.11
9/26/1989,8.3,8.36,-0.06
9/27/1989,8.3,8.39,-0.09
9/28/1989,8.3,8.41,-0.11
9/29/1989,8.31,8.46,-0.15
10/2/1989,8.28,8.48,-0.2
10/3/1989,8.23,8.39,-0.16
10/4/1989,8.22,8.37,-0.15
10/5/1989,8.15,8.31,-0.16
10/6/1989,8.03,8.1,-0.07
10/9/1989,8.03,8.08,-0.05
10/10/1989,8.03,8.06,-0.03
10/11/1989,8.07,8.08,-0.01
10/12/1989,8.04,8.01,0.03
10/13/1989,7.87,7.69,0.18
10/16/1989,7.98,7.85,0.13
10/17/1989,8,7.83,0.17
10/18/1989,8.01,7.83,0.18
10/19/1989,7.96,7.87,0.09
10/20/1989,7.98,7.92,0.06
10/23/1989,7.92,7.88,0.04
10/24/1989,7.87,7.78,0.09
10/25/1989,7.86,7.76,0.1
10/26/1989,7.88,7.78,0.1
10/27/1989,7.94,7.87,0.07
10/30/1989,7.92,7.85,0.07
10/31/1989,7.92,7.85,0.07
11/1/1989,7.91,7.87,0.04
11/2/1989,7.87,7.81,0.06
11/3/1989,7.96,8.01,-0.05
11/6/1989,8,8.04,-0.04
11/7/1989,7.9,7.87,0.03
11/8/1989,7.87,7.78,0.09
11/9/1989,7.9,7.8,0.1
11/10/1989,7.92,7.83,0.09
11/13/1989,7.89,7.82,0.07
11/14/1989,7.87,7.75,0.12
11/15/1989,7.82,7.69,0.13
11/16/1989,7.82,7.71,0.11
11/17/1989,7.88,7.77,0.11
11/20/1989,7.86,7.77,0.09
11/21/1989,7.85,7.77,0.08
11/22/1989,7.81,7.66,0.15
11/23/1989,7.805,7.65,0.155
11/24/1989,7.8,7.64,0.16
11/27/1989,7.85,7.79,0.06
11/28/1989,7.86,7.78,0.08
11/29/1989,7.88,7.8,0.08
11/30/1989,7.84,7.75,0.09
12/1/1989,7.81,7.7,0.11
12/4/1989,7.82,7.72,0.1
12/5/1989,7.82,7.72,0.1
12/6/1989,7.85,7.8,0.05
12/7/1989,7.88,7.85,0.03
12/8/1989,7.82,7.78,0.04
12/11/1989,7.83,7.78,0.05
12/12/1989,7.84,7.8,0.04
12/13/1989,7.82,7.82,0
12/14/1989,7.79,7.75,0.04
12/15/1989,7.8,7.75,0.05
12/18/1989,7.77,7.75,0.02
12/19/1989,7.78,7.72,0.06
12/20/1989,7.77,7.64,0.13
12/21/1989,7.77,7.68,0.09
12/22/1989,7.82,7.74,0.08
12/25/1989,7.885,7.82,0.065
12/26/1989,7.95,7.9,0.05
12/27/1989,7.94,7.9,0.04
12/28/1989,7.91,7.87,0.04
12/29/1989,7.93,7.87,0.06
1/1/1990,7.935,7.87,0.065
1/2/1990,7.94,7.87,0.07
1/3/1990,7.99,7.94,0.05
1/4/1990,7.98,7.92,0.06
1/5/1990,7.99,7.9,0.09
1/8/1990,8.02,7.9,0.12
1/9/1990,8.02,7.91,0.11
1/10/1990,8.03,7.91,0.12
1/11/1990,8.04,7.91,0.13
1/12/1990,8.1,7.93,0.17
1/15/1990,8.15,8.015,0.135
1/16/1990,8.2,8.1,0.1
1/17/1990,8.19,8.09,0.1
1/18/1990,8.32,8.25,0.07
1/19/1990,8.26,8.2,0.06
1/22/1990,8.27,8.18,0.09
1/23/1990,8.26,8.18,0.08
1/24/1990,8.38,8.2,0.18
1/25/1990,8.42,8.24,0.18
1/26/1990,8.49,8.28,0.21
1/29/1990,8.5,8.3,0.2
1/30/1990,8.51,8.3,0.21
1/31/1990,8.43,8.28,0.15
2/1/1990,8.42,8.28,0.14
2/2/1990,8.5,8.37,0.13
2/5/1990,8.53,8.37,0.16
2/6/1990,8.57,8.42,0.15
2/7/1990,8.52,8.42,0.1
2/8/1990,8.49,8.37,0.12
2/9/1990,8.31,8.25,0.06
2/12/1990,8.4,8.32,0.08
2/13/1990,8.35,8.21,0.14
2/14/1990,8.36,8.27,0.09
2/15/1990,8.43,8.35,0.08
2/16/1990,8.42,8.36,0.06
2/19/1990,8.52,8.44,0.08
2/20/1990,8.62,8.52,0.1
2/21/1990,8.62,8.5,0.12
2/22/1990,8.54,8.45,0.09
2/23/1990,8.53,8.43,0.1
2/26/1990,8.46,8.38,0.08
2/27/1990,8.41,8.34,0.07
2/28/1990,8.51,8.43,0.08
3/1/1990,8.59,8.53,0.06
3/2/1990,8.54,8.48,0.06
3/5/1990,8.65,8.55,0.1
3/6/1990,8.59,8.54,0.05
3/7/1990,8.58,8.54,0.04
3/8/1990,8.57,8.59,-0.02
3/9/1990,8.65,8.73,-0.08
3/12/1990,8.63,8.71,-0.08
3/13/1990,8.73,8.77,-0.04
3/14/1990,8.65,8.69,-0.04
3/15/1990,8.66,8.71,-0.05
3/16/1990,8.59,8.64,-0.05
3/19/1990,8.59,8.68,-0.09
3/20/1990,8.54,8.68,-0.14
3/21/1990,8.55,8.69,-0.14
3/22/1990,8.53,8.62,-0.09
3/23/1990,8.52,8.61,-0.09
3/26/1990,8.51,8.61,-0.1
3/27/1990,8.52,8.59,-0.07
3/28/1990,8.51,8.57,-0.06
3/29/1990,8.6,8.62,-0.02
3/30/1990,8.65,8.64,0.01
4/2/1990,8.65,8.62,0.03
4/3/1990,8.63,8.61,0.02
4/4/1990,8.55,8.54,0.01
4/5/1990,8.57,8.54,0.03
4/6/1990,8.56,8.52,0.04
4/9/1990,8.59,8.54,0.05
4/10/1990,8.6,8.54,0.06
4/11/1990,8.63,8.56,0.07
4/12/1990,8.64,8.57,0.07
4/13/1990,8.66,8.59,0.07
4/16/1990,8.68,8.61,0.07
